PROPERTY_TYPE,CITY,STATE_OR_PROVINCE,ZIP_OR_POSTAL_CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE_FEET,YEAR_BUILT,URL_(SEE_http://www.redfin.com/buy-a-home/comparative-market-analysis_FOR_INFO_ON_PRICING),LATITUDE,LONGITUDE,AGE,CITY numeric
Multi-Family (2-4 Unit),BRONX,NY,10465,625000.0,8.0,3.0,Throgs Neck,2700.0,1986.0,http://www.redfin.com/NY/The-Bronx/274-Graff-Ave-10465/home/44796282,40.8159253,-73.8235499,35.0,393
Townhouse,S. OZONE PARK,NY,11420,635000.0,4.0,2.0,S. Ozone Park,1808.48,1915.0,http://www.redfin.com/NY/Jamaica/115-26-125th-St-11420/home/20720531,40.677666,-73.814229,106.0,890
Multi-Family (2-4 Unit),BRONX,NY,10466,650000.0,6.0,2.0,Bronx,1742.0,1925.0,http://www.redfin.com/NY/The-Bronx/860-E-225th-St-10466/home/44744142,40.8861342,-73.8559962,96.0,393
Townhouse,OZONE PARK,NY,11417,638000.0,5.0,3.0,Ozone Park,1584.0,1930.0,http://www.redfin.com/NY/Jamaica/89-13-107th-Ave-11417/home/20780824,40.6783781,-73.8483379,91.0,729
Single Family Residential,JAMAICA,NY,11435,650000.0,7.0,3.0,Jamaica,2591.2,1910.0,http://www.redfin.com/NY/Jamaica/144-15-Lakewood-Ave-11435/home/20758130,40.689689,-73.80385600000002,111.0,486
Multi-Family (2-4 Unit),FAR ROCKAWAY,NY,11691,650000.0,8.0,4.0,Far Rockaway,3515.0,1920.0,http://www.redfin.com/NY/Far-Rockaway/1347-McBride-St-11691/home/20677595,40.607195,-73.757328,101.0,858
Single Family Residential,HOWARD BEACH,NY,11414,650000.0,4.0,3.0,Howard Beach,2113.741463414634,1930.0,http://www.redfin.com/NY/Jamaica/Undisclosed-address-11414/home/20681515,40.650591,-73.831653,91.0,824
Condo/Co-op,NEW YORK,NY,10026,639956.0,6.0,1.5,Manhattan / Harlem,1800.0,1900.0,http://www.redfin.com/NY/New-York/1893-Adam-Clayton-Powell-Junior-Blvd-10026/unit-2A/home/170005911,40.8022405,-73.952914,121.0,591
Multi-Family (2-4 Unit),BRONX,NY,10469,625000.0,4.0,2.5,Bronx,2070.0,1940.0,http://www.redfin.com/NY/The-Bronx/1511-Givan-Ave-10469/home/44738688,40.8750849,-73.84476679999999,81.0,393
Townhouse,STATEN ISLAND,NY,10302,649999.0,4.0,4.0,Port Richmond,2065.0,2017.0,http://www.redfin.com/NY/Staten-Island/48-Riverside-Ln-10302/home/56022226,40.6394909,-74.1394068,4.0,938
Single Family Residential,STATEN ISLAND,NY,10309,645000.0,4.0,3.0,Woodrow,1512.0,1984.0,http://www.redfin.com/NY/Staten-Island/972-Rensselaer-Ave-10309/home/56020263,40.537186,-74.20716999999998,37.0,938
Single Family Residential,VALLEY STREAM,NY,11580,629999.0,5.0,3.0,Valley Stream,2338.8474576271187,1941.0,http://www.redfin.com/NY/Valley-Stream/8-Alden-Ave-11580/home/20412169,40.6863666,-73.7233061,80.0,953
Multi-Family (2-4 Unit),BROOKLYN,NY,11208,649000.0,4.0,2.0,Brooklyn,1680.0,1940.0,http://www.redfin.com/NY/Brooklyn/802-Lincoln-Ave-11208/home/40769861,40.6693781,-73.86582,81.0,624
Single Family Residential,STATEN ISLAND,NY,10312,649000.0,4.0,2.0,Eltingville,1449.0,1955.0,http://www.redfin.com/NY/Staten-Island/342-Winchester-Ave-10312/home/56072001,40.5399776,-74.15883790000002,66.0,938
Multi-Family (2-4 Unit),FAR ROCKAWAY,NY,11691,649000.0,6.0,3.0,Far Rockaway,2562.696629213483,1920.0,http://www.redfin.com/NY/Far-Rockaway/10-Williams-Ct-11691/home/20676034,40.5994081,-73.7485901,101.0,858
Single Family Residential,QUEENS VILLAGE,NY,11429,650000.0,5.0,2.0,Queens Village,1321.0,1950.0,http://www.redfin.com/NY/Jamaica/109-11-212th-St-11429/home/20734247,40.709159,-73.745354,71.0,1013
Townhouse,JAMAICA,NY,11434,649000.0,4.0,2.0,Jamaica,1808.48,1935.0,http://www.redfin.com/NY/Jamaica/116-38-168th-St-11434/home/20712097,40.686195,-73.77931600000002,86.0,486
Single Family Residential,S. OZONE PARK,NY,11420,649000.0,4.0,1.5,S. Ozone Park,1408.0,1920.0,http://www.redfin.com/NY/Jamaica/124-17-Linden-Blvd-11420/home/20720260,40.6804,-73.815567,101.0,890
Multi-Family (2-4 Unit),BRONX,NY,10473,619000.0,5.0,3.5,Bronx,2325.0,1987.0,http://www.redfin.com/NY/The-Bronx/500-Pugsley-Ave-10473/home/44721243,40.816274,-73.853388,34.0,393
Single Family Residential,CAMBRIA HEIGHTS,NY,11411,649000.0,4.0,2.0,Cambria Heights,1808.48,1950.0,http://www.redfin.com/NY/Jamaica/119-13-235th-St-11411/home/20697183,40.6873069,-73.72868299999998,71.0,1051
Townhouse,STATEN ISLAND,NY,10301,650000.0,9.0,6.0,New Brighton,1748.0,1920.0,http://www.redfin.com/NY/Staten-Island/88-Taft-Ave-10301/home/56122743,40.6405802,-74.0858896,101.0,938
Single Family Residential,RICHMOND HILL,NY,11418,649000.0,4.0,2.0,Richmond Hill,1808.48,1950.0,http://www.redfin.com/NY/Jamaica/91-34-112th-St-11418/home/20774137,40.693667,-73.83483299999997,71.0,925
Multi-Family (2-4 Unit),JAMAICA,NY,11434,629000.0,4.0,3.0,Jamaica,2113.741463414634,1940.0,http://www.redfin.com/NY/Jamaica/150-13-119th-Ave-11434/home/20709809,40.6795479,-73.79114859999999,81.0,486
Multi-Family (2-4 Unit),BRONX,NY,10455,649000.0,5.0,2.0,Bronx,2400.0,1991.0,http://www.redfin.com/NY/The-Bronx/726-Elton-Ave-10455/home/44725470,40.81990220000001,-73.9139027,30.0,393
Multi-Family (2-4 Unit),JAMAICA,NY,11433,650000.0,5.0,2.0,Jamaica,2057.7727272727275,1930.0,http://www.redfin.com/NY/Jamaica/172-11-107th-Ave-11433/home/20755792,40.70078820000001,-73.7837526,91.0,486
Multi-Family (2-4 Unit),ROSEDALE,NY,11422,625000.0,4.0,3.0,Rosedale,2113.741463414634,1925.0,http://www.redfin.com/NY/Jamaica/240-20-Caney-Rd-11422/home/20684948,40.661618,-73.740973,96.0,591
Single Family Residential,JAMAICA,NY,11412,635000.0,5.0,2.5,Jamaica,2192.6444444444446,1920.0,http://www.redfin.com/NY/Jamaica/119-38-189th-St-11412/home/20704223,40.687542,-73.76037,101.0,486
Single Family Residential,ST. ALBANS,NY,11412,649000.0,5.0,3.0,Queens,2338.8474576271187,1930.0,http://www.redfin.com/NY/Jamaica/190-14-118th-Ave-11412/home/20702616,40.690649,-73.759839,91.0,678
Single Family Residential,FAR ROCKAWAY,NY,11691,615000.0,4.0,3.5,Far Rockaway,2450.5128205128203,1925.0,http://www.redfin.com/NY/Far-Rockaway/13-74-Dickens-St-11691/home/20674530,40.608466,-73.759877,96.0,858
Multi-Family (2-4 Unit),BRONX,NY,10466,649000.0,5.0,3.0,Bronx,2166.0,1995.0,http://www.redfin.com/NY/The-Bronx/1-Harper-Ct-10466/unit-2/home/169857227,40.884469,-73.83470799999998,26.0,393
Single Family Residential,LAURELTON,NY,11413,629000.0,4.0,2.5,Laurelton,2150.9747899159665,1930.0,http://www.redfin.com/NY/Jamaica/218-17-133rd-Rd-11413/home/20698342,40.680171,-73.750052,91.0,694
Single Family Residential,STATEN ISLAND,NY,10308,629000.0,4.0,3.0,Great Kills,1939.0,1980.0,http://www.redfin.com/NY/Staten-Island/130-Evergreen-St-10308/home/56054217,40.5574859,-74.1411089,41.0,938
Multi-Family (2-4 Unit),ROCKAWAY BEACH,NY,11693,629900.0,6.0,3.0,Rockaway Beach,2562.696629213483,2007.0,http://www.redfin.com/NY/Far-Rockaway/301-Beach-84th-St-11693/home/20640922,40.590687,-73.81039799999998,14.0,980
Multi-Family (2-4 Unit),STATEN  ISLAND,NY,10301,650000.0,7.0,3.0,Staten  Island,1600.0,1901.0,http://www.redfin.com/NY/Staten-Island/95-Taft-Ave-10301/home/56124742,40.6408575,-74.0862108,120.0,970
Single Family Residential,STATEN ISLAND,NY,10301,625000.0,4.0,2.0,Elm Park,2360.0,1970.0,http://www.redfin.com/NY/Staten-Island/375-Morningstar-Rd-10303/home/56015571,40.6291717,-74.1472782,51.0,938
Single Family Residential,STATEN ISLAND,NY,10312,625000.0,4.0,2.0,Eltingville,1848.0,1935.0,http://www.redfin.com/NY/Unknown/4239-Richmond-Ave-10312/home/105539555,40.535967600000006,-74.1564985,86.0,938
Single Family Residential,JAMAICA,NY,11412,615000.0,4.0,2.5,St Albans,2150.9747899159665,1930.0,http://www.redfin.com/NY/Jamaica/112-38-200th-St-11412/home/20739056,40.701538,-73.755719,91.0,486
Single Family Residential,QUEENS VILLAGE,NY,11428,627999.0,4.0,2.5,Queens Village,2150.9747899159665,1920.0,http://www.redfin.com/NY/Queens-Village/92-35-218th-St-11428/home/20745396,40.722648,-73.7403099,101.0,1013
Single Family Residential,LAURELTON,NY,11413,645000.0,4.0,1.5,Laurelton,1715.4848484848485,1950.0,http://www.redfin.com/NY/Jamaica/141-02-230th-Pl-11413/home/20691957,40.6673959,-73.745111,71.0,694
Multi-Family (2-4 Unit),BRONX,NY,10452,650000.0,4.0,2.5,Bronx,875.0,1942.0,http://www.redfin.com/NY/The-Bronx/1215-Shakespeare-Ave-10452/home/44715358,40.8373107,-73.9236281,79.0,393
Multi-Family (2-4 Unit),BROOKLYN,NY,11207,633000.0,4.0,2.0,Brooklyn,1384.0,1910.0,http://www.redfin.com/NY/Brooklyn/288-Ashford-St-11207/home/40759413,40.6753194,-73.8856999,111.0,624
Single Family Residential,STATEN ISLAND,NY,10314,629900.0,4.0,2.0,Westerleigh,1664.0,1970.0,http://www.redfin.com/NY/Staten-Island/31-Eagle-Rd-10314/home/56065452,40.6189734,-74.14961770000002,51.0,938
Multi-Family (2-4 Unit),JAMAICA,NY,11433,629000.0,4.0,2.5,Jamaica,1224.0,1950.0,http://www.redfin.com/NY/Jamaica/110-05-172nd-St-11433/home/20753387,40.696426,-73.781121,71.0,486
Single Family Residential,JAMAICA,NY,11434,639000.0,4.0,2.5,Jamaica,2150.9747899159665,1930.0,http://www.redfin.com/NY/Jamaica/170-54-118th-Ave-11434/home/20708439,40.6861869,-73.774745,91.0,486
Single Family Residential,BRONX,NY,10465,639000.0,5.0,2.5,Bronx,2200.0,1965.0,http://www.redfin.com/NY/The-Bronx/1653-Research-Ave-10465/home/44749026,40.847765,-73.819435,56.0,393
Multi-Family (2-4 Unit),STATEN ISLAND,NY,10312,619900.0,4.0,2.0,Eltingville,2000.0,1986.0,http://www.redfin.com/NY/Staten-Island/456-Drumgoole-Rd-W-10312/home/56109219,40.5594782,-74.17411209999999,35.0,938
Townhouse,BROOKLYN,NY,11203,639000.0,4.0,2.0,Flatbush,1479.0,1920.0,http://www.redfin.com/NY/Brooklyn/223-E-37th-St-11203/home/40779176,40.651701,-73.94266400000002,101.0,624
Townhouse,STATEN ISLAND,NY,10302,649000.0,6.0,2.0,Port Richmond,1800.0,1910.0,http://www.redfin.com/NY/Staten-Island/161-Nicholas-Ave-10302/home/56112849,40.6360797,-74.1400941,111.0,938
Townhouse,FLATBUSH,NY,11210,642900.0,4.0,1.5,Flatbush,1744.0,1920.0,http://www.redfin.com/NY/Brooklyn/875-E-39th-St-11210/home/40784667,40.635654,-73.9390475,101.0,601
Multi-Family (2-4 Unit),RICHMOND HILL,NY,11418,629000.0,5.0,3.0,Richmond Hill,2338.8474576271187,1931.0,http://www.redfin.com/NY/Jamaica/85-54-106th-St-11418/home/20777717,40.697577,-73.842512,90.0,925
Single Family Residential,STATEN ISLAND,NY,10314,649000.0,5.0,3.0,Heartland Village,2322.0,1975.0,http://www.redfin.com/NY/Staten-Island/47-Shepard-Ave-10314/home/56103861,40.5946975,-74.15759940000002,46.0,938
Multi-Family (2-4 Unit),CORONA,NY,11368,637000.0,5.0,2.0,Corona,1610.0,1925.0,http://www.redfin.com/NY/Flushing/108-14-37th-Ave-11368/home/20924242,40.753747,-73.85954,96.0,450
Multi-Family (2-4 Unit),MOUNT VERNON,NY,10550,609000.0,5.0,4.0,Mount Vernon,2178.0,1958.0,http://www.redfin.com/NY/Mt-Vernon/62-W-4th-St-10550/home/20214238,40.9033598,-73.8377022,63.0,907
Multi-Family (2-4 Unit),BRONX,NY,10457,650000.0,6.0,2.0,Bronx,2784.0,1901.0,http://www.redfin.com/NY/The-Bronx/2132-Hughes-Ave-10457/home/44763019,40.8501413,-73.8894844,120.0,393
Townhouse,STATEN ISLAND,NY,10305,649000.0,4.0,4.0,South Beach,1800.0,1925.0,http://www.redfin.com/NY/Staten-Island/274-Norway-Ave-10305/home/56104072,40.59181160000001,-74.07785890000002,96.0,938
Multi-Family (2-4 Unit),BRONX,NY,10466,604995.0,5.0,2.0,Bronx,1321.0,1932.0,http://www.redfin.com/NY/The-Bronx/4259-Bronxwood-Ave-10466/home/44740641,40.8939783,-73.8529906,89.0,393
Multi-Family (2-4 Unit),BRONX,NY,10473,610000.0,5.0,2.0,Bronx,648.0,1925.0,http://www.redfin.com/NY/The-Bronx/222-Betts-Ave-10473/home/44719125,40.8108422,-73.8502137,96.0,393
Townhouse,OZONE PARK,NY,11416,625000.0,6.0,2.5,Ozone Park,1700.0,1925.0,http://www.redfin.com/NY/Ozone-Park/95-22-76th-St-11416/home/20783613,40.682046,-73.862804,96.0,729
Townhouse,QUEENS VILLAGE,NY,11428,635000.0,4.0,3.0,Queens Village,1368.0,1920.0,http://www.redfin.com/NY/Jamaica/92-87-222nd-St-11428/home/20745350,40.72371500000001,-73.733425,101.0,1013
Single Family Residential,JAMAICA,NY,11434,650000.0,4.0,3.0,Jamaica,2113.741463414634,1955.0,http://www.redfin.com/NY/Jamaica/176-15-133rd-Rd-11434/home/20703435,40.676625,-73.764719,66.0,486
Single Family Residential,ST. ALBANS,NY,11412,629000.0,4.0,1.5,St. Albans,1715.4848484848485,1925.0,http://www.redfin.com/NY/Jamaica/188-14-104th-Ave-11412/home/20752557,40.705849,-73.768509,96.0,678
Multi-Family (2-4 Unit),BRONX,NY,10467,642999.0,4.0,1.0,Bronx,1970.0,1930.0,http://www.redfin.com/NY/The-Bronx/3520-Barnes-Ave-10467/home/44741982,40.8774365,-73.86136640000002,91.0,393
Single Family Residential,QUEENS VILLAGE,NY,11428,649000.0,4.0,2.5,Queens Village,1248.0,1930.0,http://www.redfin.com/NY/Queens-Village/92-34-215th-St-11428/home/20749504,40.720631,-73.7437749,91.0,1013
Single Family Residential,QUEENS VILLAGE,NY,11429,640000.0,4.0,2.5,Queens Village,2150.9747899159665,1920.0,http://www.redfin.com/NY/Jamaica/225-36-105th-Ave-11429/unit-1/home/20732099,40.709181,-73.72907099999998,101.0,1013
Townhouse,STATEN ISLAND,NY,10301,648000.0,6.0,3.0,St. George,2288.0,1911.0,http://www.redfin.com/NY/Staten-Island/116-Scribner-Ave-10301/home/56094934,40.637779,-74.08586899999997,110.0,938
Single Family Residential,JAMAICA,NY,11434,650000.0,4.0,3.0,Jamaica,2113.741463414634,1975.0,http://www.redfin.com/NY/Jamaica/137-31-170th-St-11434/home/20704122,40.671797,-73.769901,46.0,486
Single Family Residential,QUEENS VILLAGE,NY,11429,618000.0,4.0,2.5,Queens Village,1462.0,1925.0,http://www.redfin.com/NY/Jamaica/111-40-207th-St-11429/home/20739911,40.704689,-73.74928,96.0,1013
Townhouse,STATEN ISLAND,NY,10308,639999.0,4.0,3.0,Great Kills,1088.0,1935.0,http://www.redfin.com/NY/Staten-Island/69-Baltimore-St-10308/home/56091310,40.5515101,-74.15319570000003,86.0,938
Single Family Residential,ROSEDALE,NY,11422,619000.0,4.0,2.0,Rosedale,1808.48,1950.0,http://www.redfin.com/NY/Jamaica/136-03-244th-St-11422/home/20691704,40.669574,-73.73179,71.0,591
Multi-Family (2-4 Unit),BROOKLYN,NY,11203,649000.0,4.0,1.75,Brooklyn,1782.0,1948.0,http://www.redfin.com/NY/Brooklyn/1114-Brooklyn-Ave-11203/home/40780523,40.646383,-73.943607,73.0,624
Multi-Family (2-4 Unit),JAMAICA,NY,11423,615860.0,6.0,2.5,Jamaica,2000.0,1925.0,http://www.redfin.com/NY/Jamaica/88-39-187th-St-11423/home/20760755,40.71367100000001,-73.77432390000001,96.0,486
Single Family Residential,ATLANTIC BEACH,NY,11509,649000.0,4.0,2.0,Silver Point,1726.0,1961.0,http://www.redfin.com/NY/Atlantic-Beach/2064-Bay-Blvd-11509/home/19997819,40.5914081,-73.7381551,60.0,963
Multi-Family (2-4 Unit),JAMAICA,NY,11433,630000.0,4.0,2.5,Jamaica,2150.9747899159665,1920.0,http://www.redfin.com/NY/Jamaica/108-23-172nd-St-11433/home/20750671,40.6989406,-73.7830517,101.0,486
Single Family Residential,LAURELTON,NY,11413,629000.0,4.0,2.0,Laurelton,1863.0,1950.0,http://www.redfin.com/NY/Jamaica/223-09-130th-Ave-11413/home/20698698,40.683704,-73.742932,71.0,694
Single Family Residential,JAMAICA,NY,11436,639999.0,4.0,4.5,Jamaica,2500.0,1930.0,http://www.redfin.com/NY/Jamaica/114-25-139th-St-11436/home/20714338,40.682653,-73.80366500000002,91.0,486
Single Family Residential,BRONX,NY,10466,610000.0,4.0,2.5,Bronx,1485.0,1955.0,http://www.redfin.com/NY/The-Bronx/4071-Paulding-Ave-10466/home/44782715,40.887847,-73.850599,66.0,393
Single Family Residential,S. OZONE PARK,NY,11420,619000.0,5.0,3.0,S. Ozone Park,2338.8474576271187,1935.0,http://www.redfin.com/NY/Jamaica/115-40-127th-St-11420/home/20720524,40.677807,-73.812306,86.0,890
Single Family Residential,BRONX,NY,10469,629500.0,4.0,2.0,Bronx,1406.0,1940.0,http://www.redfin.com/NY/The-Bronx/2538-Kingsland-Ave-10469/home/44734768,40.8637765,-73.8386671,81.0,393
Multi-Family (2-4 Unit),BRONX,NY,10460,625000.0,4.0,2.0,Bronx,1572.0,1901.0,http://www.redfin.com/NY/The-Bronx/1537-Commonwealth-Ave-10460/home/44723152,40.8390483,-73.8693689,120.0,393
Multi-Family (2-4 Unit),BRONX,NY,10455,645000.0,5.0,2.0,Bronx,2790.0,1920.0,http://www.redfin.com/NY/The-Bronx/609-Wales-Ave-10455/home/44604193,40.8143529,-73.907032,101.0,393
Single Family Residential,STATEN ISLAND,NY,10314,639000.0,4.0,3.0,Westerleigh,1240.0,1950.0,http://www.redfin.com/NY/Staten-Island/78-Kell-Ave-10314/home/56137557,40.61132620000001,-74.13539659999998,71.0,938
Single Family Residential,STATEN ISLAND,NY,10303,629900.0,4.0,2.0,Mariners Harbor,984.0,1920.0,http://www.redfin.com/NY/Staten-Island/433-Northfield-Ave-10303/home/56113181,40.6290156,-74.1682411,101.0,938
Single Family Residential,JAMAICA,NY,11435,650000.0,4.0,2.0,Jamaica,1700.0,1925.0,http://www.redfin.com/NY/Jamaica/144-15-97th-Ave-11435/home/20758122,40.697057,-73.806958,96.0,486
Single Family Residential,ST. ALBANS,NY,11412,649999.0,4.0,3.5,Queens,1732.0,1925.0,http://www.redfin.com/NY/Jamaica/105-32-192nd-St-11412/home/20739356,40.7049359,-73.765208,96.0,678
Single Family Residential,SPRINGFIELD GDNS,NY,11413,649000.0,4.0,3.0,Springfield Gdns,2113.741463414634,1930.0,http://www.redfin.com/NY/Springfield-Gdns/17621-130th-AVE-11413/home/167136736,40.6575505,-73.765268,91.0,1155
Multi-Family (2-4 Unit),FAR ROCKAWAY,NY,11691,650000.0,4.0,2.0,Far Rockaway,1808.48,1920.0,http://www.redfin.com/NY/Far-Rockaway/220-Beach-30th-St-11691/home/20675171,40.5954006,-73.76265579999998,101.0,858
Single Family Residential,BROOKLYN,NY,11224,649000.0,4.0,2.0,Brooklyn,1808.48,1985.0,http://www.redfin.com/NY/Brooklyn/3706-Bayview-Ave-11224/home/40849939,40.5808124,-74.0042614,36.0,624
Single Family Residential,QUEENS VILLAGE,NY,11428,649000.0,4.0,3.0,Queens Village,1440.0,1935.0,http://www.redfin.com/NY/Queens-Village/94-08-210th-St-11428/home/20753404,40.715774,-73.751448,86.0,1013
Multi-Family (2-4 Unit),BRONX,NY,10466,619999.0,4.0,3.5,Bronx,1728.0,1935.0,http://www.redfin.com/NY/The-Bronx/4314-Boyd-Ave-10466/home/44739256,40.8958,-73.8511599,86.0,393
Townhouse,STATEN ISLAND,NY,10306,635555.0,4.0,3.0,Bay Terrace,1260.0,1994.0,http://www.redfin.com/NY/Staten-Island/137-Woodcutters-Ln-10306/home/56066946,40.5571249,-74.1410994,27.0,938
Single Family Residential,STATEN ISLAND,NY,10305,650000.0,4.0,3.0,Rosebank,2236.0,2017.0,http://www.redfin.com/NY/Staten-Island/289-St-Marys-Ave-10305/home/56124214,40.6120094,-74.0764363,4.0,938
Single Family Residential,RICHMOND HILL,NY,11418,609000.0,4.0,3.0,Richmond Hill,2113.741463414634,1920.0,http://www.redfin.com/NY/Jamaica/87-76-108th-St-11418/home/20773722,40.693404,-73.838903,101.0,925
Multi-Family (2-4 Unit),BRONX,NY,10469,649000.0,7.0,3.0,Bronx,2508.0,1955.0,http://www.redfin.com/NY/The-Bronx/3143-Tiemann-Ave-10469/home/44789502,40.8733246,-73.8416881,66.0,393
Multi-Family (2-4 Unit),BRONX,NY,10469,649000.0,6.0,3.0,Bronx,2600.0,1920.0,http://www.redfin.com/NY/The-Bronx/943-E-213th-St-10469/home/44747172,40.877408,-73.85762690000001,101.0,393
Single Family Residential,BROOKLYN,NY,11203,629000.0,4.0,2.0,Brooklyn,1020.0,1940.0,http://www.redfin.com/NY/Brooklyn/925-E-45th-St-11203/home/40783388,40.6385463,-73.9335595,81.0,624
Multi-Family (2-4 Unit),OZONE PARK,NY,11417,625000.0,4.0,1.0,Ozone Park,1425.3461538461538,1920.0,http://www.redfin.com/NY/Jamaica/132-28-Cross-Bay-Blvd-11417/home/20731065,40.6759275,-73.84389350000002,101.0,729
Single Family Residential,JAMAICA,NY,11433,625000.0,6.0,2.0,Jamaica,2470.0,1935.0,http://www.redfin.com/NY/Jamaica/110-33-166th-St-11433/home/20757731,40.6936589,-73.78556,86.0,486
Single Family Residential,STATEN ISLAND,NY,10305,650000.0,4.0,3.0,Rosebank,2236.0,2018.0,http://www.redfin.com/NY/Unknown/291-Saint-Marys-Ave-10305/home/145511689,40.6119611,-74.0765066,3.0,938
Multi-Family (2-4 Unit),BROOKLYN,NY,11236,615000.0,5.0,2.0,Brooklyn,2057.7727272727275,1965.0,http://www.redfin.com/NY/Brooklyn/Undisclosed-address-11236/home/40774473,40.6521196,-73.920149,56.0,624
Condo/Co-op,WOODSIDE,NY,11377,678880.0,2.0,2.0,7032 Queens Blvd Llc,817.0,2018.0,http://www.redfin.com/NY/Woodside/70-26-Queens-Blvd-11377/unit-4b/home/170244736,40.739542,-73.8931213,3.0,606
Condo/Co-op,FLUSHING,NY,11354,659000.0,2.0,2.0,-,1005.0,2008.0,http://www.redfin.com/NY/Flushing/35-06-Leavitt-St-11354/unit-3K/home/20624808,40.7647505,-73.8291805,13.0,608
Condo/Co-op,BAYSIDE,NY,11360,655000.0,2.0,2.0,Bay Terrace,1189.2444649446495,1982.0,http://www.redfin.com/NY/Bayside/2-Bay-Club-Dr-11360/unit-11S/home/20843248,40.7780359,-73.7808993,39.0,513
Single Family Residential,STATEN ISLAND,NY,10306,699000.0,2.0,1.0,Oakwood,884.0,1960.0,http://www.redfin.com/NY/Staten-Island/760-Clawson-St-10306/home/56018015,40.5615654,-74.12098,61.0,938
Condo/Co-op,FLUSHING,NY,11354,689000.0,2.0,2.0,Roosevelt Gardens Condo,1184.0,1987.0,http://www.redfin.com/NY/Flushing/147-26-Roosevelt-Ave-11354/unit-1D/home/20857994,40.7625389,-73.81751209999999,34.0,608
Condo/Co-op,FLUSHING,NY,11354,670000.0,2.0,1.5,Tower East,1104.126126126126,1988.0,http://www.redfin.com/NY/Flushing/35-20-147th-St-11354/unit-5A/home/20857558,40.7658054,-73.81987290000002,33.0,608
Condo/Co-op,REGO PARK,NY,11374,659000.0,2.0,1.0,New Hampshire House,1100.0,1949.0,http://www.redfin.com/NY/Rego-Park/63-60-102nd-St-11374/unit-C/home/169588938,40.7318951,-73.8540818,72.0,635
Condo/Co-op,FLUSHING,NY,11354,685000.0,2.0,1.0,,801.0,2018.0,http://www.redfin.com/NY/Flushing/31-47-137th-St-11354/unit-4B/home/148463287,40.7683462,-73.8306976,3.0,608
Condo/Co-op,FLUSHING,NY,11355,669000.0,2.0,2.0,Parsons Condo,1088.0,2000.0,http://www.redfin.com/NY/Flushing/41-33-Parsons-Blvd-11355/unit-6/home/167131555,40.759636,-73.82083879999998,21.0,608
Condo/Co-op,FLUSHING,NY,11355,688000.0,2.0,2.0,,1189.2444649446495,1988.0,http://www.redfin.com/NY/Flushing/144-24-Barclay-Ave-11355/unit-4A/home/170175352,40.7597232,-73.820137,33.0,608
Townhouse,STATEN ISLAND,NY,10301,699900.0,2.0,2.0,Clove Lake,1700.0,1956.0,http://www.redfin.com/NY/Staten-Island/125-Beverly-Ave-10301/home/56096681,40.6184045,-74.1034984,65.0,938
Condo/Co-op,FLUSHING,NY,11355,669000.0,2.0,2.0,Regency Plaza,1189.2444649446495,2006.0,http://www.redfin.com/NY/Flushing/132-03-Sanford-Ave-11355/unit-5E/home/20645833,40.7550154,-73.83298070000002,15.0,608
Single Family Residential,BROOKLYN,NY,11234,669500.0,2.0,1.0,Brooklyn,1592.0,1949.0,http://www.redfin.com/NY/Brooklyn/2113-E-35th-St-11234/home/40903367,40.607478,-73.9297069,72.0,624
Single Family Residential,STATEN ISLAND,NY,10309,699999.0,2.0,3.0,Charleston,2650.0,2007.0,http://www.redfin.com/NY/Staten-Island/36-Tides-Ln-10309/home/56138368,40.5289057,-74.24090490000002,14.0,938
Condo/Co-op,JACKSON HEIGHTS,NY,11372,699000.0,2.0,1.0,Fillmore Hall,1002.4694280078895,1934.0,http://www.redfin.com/NY/Jackson-Heights/83-10-35th-Ave-11372/unit-4H/home/21628403,40.7515223,-73.8833916,87.0,1077
Condo/Co-op,JACKSON HEIGHTS,NY,11372,668000.0,2.0,2.0,81 Realty,1045.0,2017.0,http://www.redfin.com/NY/Jackson-Heights/37-49-81st-St-11372/unit-6E/home/146241469,40.748163700000006,-73.88467940000002,4.0,1077
Condo/Co-op,BROOKLYN,NY,11209,680000.0,2.0,2.5,Brooklyn,1302.0,2006.0,http://www.redfin.com/NY/Brooklyn/327-101st-St-11209/unit-A/home/40656580,40.6128631,-74.0348855,15.0,624
Condo/Co-op,FRESH MEADOWS,NY,11365,688000.0,2.0,2.0,Meadow Ridge Condominium,1000.0,1989.0,http://www.redfin.com/NY/Fresh-Meadows/61-36-170th-St-11365/unit-1G/home/20819855,40.7371735,-73.79940129999999,32.0,936
Single Family Residential,STATEN ISLAND,NY,10301,699900.0,2.0,3.0,Todt Hill,1344.0,1960.0,http://www.redfin.com/NY/Staten-Island/17-Longfellow-Ave-10301/home/56111562,40.606282,-74.1008945,61.0,938
Condo/Co-op,FLUSHING,NY,11354,688000.0,2.0,2.0,Flushing,913.0,2007.0,http://www.redfin.com/NY/Flushing/136-16-35th-Ave-11354/unit-5C/home/21688867,40.764613,-73.829942,14.0,608
Condo/Co-op,BROOKLYN,NY,11235,675000.0,2.0,2.0,,1487.0,2019.0,http://www.redfin.com/NY/Brooklyn/Undisclosed-address-11230/home/148448191,40.6190629,-73.9653715,2.0,624
Condo/Co-op,BROOKLYN,NY,11229,660000.0,2.0,2.0,Brooklyn,847.0,2019.0,http://www.redfin.com/NY/Brooklyn/2503-Ocean-Ave-11229/unit-3A/home/170002684,40.600586,-73.9513572,2.0,624
